id,pdga_number,first_name,last_name,city,state,country,nationality,member_since
87999,21182,David,Densen,Mamaroneck,NY,US,NULL,2002
88000,28682,Jake,Wills,Los Angeles,CA,US,NULL,2006
88001,28700,Matthew,Wilczynski,Inglewood,CA,US,NULL,2006
88002,28483,Jimmy,Rhinehart,Stevenson Ranch,CA,US,NULL,2006
88004,13330,Dave,Mosconi,Dayton,OH,US,NULL,1998
88006,3015,Bo,Nash,Dayton,OH,US,NULL,1986
88007,1450,Jack,Fouts,Kettering,OH,US,NULL,1994
88008,3547,Doug,Aulick,Cape Canaveral,FL,US,NULL,1986
88009,5203,Scott,Kipp,Clawson,MI,US,NULL,1988
88010,10074,Hans,Multhopp,Cincinnati,OH,US,NULL,1995
88013,21048,Marla,Lenox,Somerville,AL,US,NULL,2002
88015,28639,Jay,Blount,Pierre,SD,US,NULL,2006
88018,30036,Tim,Jackson,Austin,MN,US,NULL,2006
88021,19463,T,Warner,Minneapolis,MN,US,NULL,2001
88022,22195,Jason,Hendrickson,Menomonie,WI,US,NULL,2003
88028,16780,Rick,de Man,Sellingen,,NL,NULL,2000
88039,12804,Rob,Mertens,Rotterdam,,NL,NULL,1997
88040,3792,John,Notenboom,Rotterdam,,NL,NULL,1995
88041,26146,Michiel,van Voorst,Amstelveen,,NL,NULL,2005
88046,3333,Vicky,Wisecup,Ontario,CA,US,NULL,1986
88047,25509,Daniel,Big D Lichtman,San Diego,CA,US,NULL,2004
88049,28290,James,Peppermuller,San Pedro,CA,US,NULL,2005
88050,28993,Danny,Zwolenski,Lakeside,CA,US,NULL,2006
88052,31683,Bryan,Clark,Los Angeles,CA,US,NULL,2007
88054,31868,Brandon,Coates,San Diego,CA,US,NULL,2007
88056,31938,Ramon,Trevino,Highland,CA,US,NULL,2007
88057,31646,Boyd,Turner,San Diego,CA,US,NULL,2007
88058,31419,Layne,Tucker,Santa Ana,CA,US,NULL,2006
88059,31098,Gilbert,Rabago,Sylmar,CA,US,NULL,2006
88068,19781,Paul,Wharton,Philadelphia,PA,US,NULL,2002
88069,31737,Jim,Ferrara,Cincinnati,OH,US,NULL,2007
88070,15123,Michael,Burnham,Castle Hills,TX,US,NULL,1999
88071,19679,Charles,Wharton,St Augustine,FL,US,NULL,2002
88080,27190,David,Glass,Nashville,TN,US,NULL,2005
88082,32337,Nicole,Douglas,Birmingham,AL,US,NULL,2007
88094,32594,Cindy,Fisher,Huntsville,AL,US,NULL,2007
88095,27857,Rocky,Pebbles,Lake Zurich,IL,US,NULL,2005
88097,28678,Ronald,Miller,Aurora,IL,US,NULL,2006
88107,8530,Dylan,J. Cooper,Budapest,,HU,NULL,2006
88108,8550,Peter,Boyle,Taumarunui,,NZ,NULL,2007
88115,8649,Evgeny,Raskatov,St Petersburg,,RU,NULL,2007
88120,13516,Rob,Mertins,Neenah,WI,US,NULL,1998
88122,12876,Rick,Rentz,Saint Cloud,MN,US,NULL,1997
88124,13727,Ed,Schroer,Wisconsin Rapids,WI,US,NULL,1998
88126,25909,Jay,Joseph,Kaukauna,WI,US,NULL,2004
88128,23945,Jeff,James,Hartford,WI,US,NULL,2004
88130,26799,Nadine,Malm,Madison,WI,US,NULL,2005
88131,28758,Carol,Todaro,Kaukauna,WI,US,NULL,2006
88132,28756,Chrissy,Holton,Kaukauna,WI,US,NULL,2006
88133,16695,Mel,Back 9 Holton,Kaukauna,WI,US,NULL,2000
88134,28757,Jack,Todaro,Appleton,WI,US,NULL,2006
88141,30660,Brad,McKelvey,Goodlettsvlle,TN,US,NULL,2006
88143,12536,William,Geibel,Lititz,PA,US,NULL,1997
88144,26587,Thomas,Weeple,Ephrata,PA,US,NULL,2005
88145,15063,Ed,Matias,Birdsboro,PA,US,NULL,1999
88148,2733,Skeeter,DD Hoffman,Birdsboro,PA,US,NULL,1987
88150,36525,Jeffrey,Palmeri,Rochester,NY,US,NULL,2008
88151,36526,Kevin,Palmeri,Rochester,NY,US,NULL,2008
88153,34745,Ricky,Spaulding,Lawrenceburg,KY,US,NULL,2008
88154,33390,Philip,Chin,Tuscaloosa,AL,US,NULL,2007
88155,26499,Paul,Bonk,Elwood,NE,US,NULL,2005
88164,32480,Caley,Thomas,Victoria,TX,US,NULL,2007
88180,32985,Aubrey,D-unit Daniels,San Diego,CA,US,NULL,2007
88181,37767,Adam,Cook,Chula Vista,CA,US,NULL,2008
88182,37755,Mike,Tyberg,San Diego,CA,US,NULL,2008
88184,33997,Ben,Rutherford,Lakeside,CA,US,NULL,2007
88185,35186,Aaron,Van Matre,Escondido,CA,US,NULL,2008
88189,34855,Paul,Morgavo,El Cajon,CA,US,NULL,2008
88190,32370,Sofia,Martin,Imperial Beach,CA,US,NULL,2007
88191,38001,Patrick,Paramore,San Diego,CA,US,NULL,2009
88192,38025,Kirk,Hinkleman,San Diego,CA,US,NULL,2009
88193,41010,Dale,Chambless,Santee,CA,US,NULL,2009
88194,38179,Richard,Leebrick,Campbell,CA,US,NULL,2009
88195,39549,Brendan,Sage,San Jose,CA,US,NULL,2009
88198,28702,Evan,McKee,Fort Smith,AR,US,NULL,2006
88201,28387,Willie,Williams,Chester,AR,US,NULL,2005
88202,27954,Stacey,Whitley,Rogers,AR,US,NULL,2005
88203,36423,Matt,Scott,N Little Rock,AR,US,NULL,2008
88204,31706,Daniel,Philley,Aberdeen,MS,US,NULL,2007
88205,24143,Erik,Bailey,Fayetteville,AR,US,NULL,2004
88209,29624,Logan,Grasseth,Eugene,OR,US,NULL,2006
88211,24077,Arthur,Pengelly,Pakenham,ON,CA,NZ,2004
88212,25796,Chris,Jaskolka,Huntsville,AL,US,NULL,2004
88221,39473,Ryan,Gavrick,Lemont,IL,US,NULL,2009
88223,39958,Adam,Schneider,Bellemont,AZ,US,NULL,2009
88224,39779,David,Viscomi,Chesterbrook,PA,US,NULL,2009
88226,42319,Justin,Lesley,Trussville,AL,US,NULL,2010
88231,41482,Noah,Politzer,Altadena,CA,US,NULL,2009
88233,30281,Jason,Mayo Daniel,Fayetteville,AR,US,NULL,2006
88236,32565,David,Wolff,Martinez,GA,US,NULL,2007
88244,30059,Todd,Provancha,Everett,WA,US,NULL,2006
88246,32290,Paul,Wright,Bremerton,WA,US,NULL,2007
88247,32016,Kenny,Benjamin,Port Orchard,WA,US,NULL,2007
88250,6852,Kevin,Petty,Seattle,WA,US,NULL,1993
88251,6795,Mike,Wagner,Oswego,NY,US,NULL,1992
88256,4346,Gordon,Kirkpatrick,Shoreline,WA,US,NULL,1988
88259,37127,Michael,Grossman,White Plains,NY,US,NULL,2008
88262,6211,Jeff,Getty Freeman,Carnation,WA,US,NULL,1987
88263,18516,Chad,Charf,Seattle,WA,US,NULL,2001
88266,32375,Mark,Burgess,Edmonds,WA,US,NULL,2007
88267,18515,Eric,Mesford,Colbert,WA,US,NULL,2001
88269,11592,Guy,Dahmen,Seattle,WA,US,NULL,1996
88272,42602,Aaron,Seeley,Seattle,WA,US,NULL,2010
88277,25602,Evan,Taylor,Bonita,CA,US,NULL,2004
88278,27701,Bill,Maury-Holmes,Anchorage,AK,US,NULL,2005
88281,36839,Stephanie,Huether,Vail,AZ,US,NULL,2008
88282,42326,Cristina,Scantlin,Lakeside,CA,US,NULL,2010
88284,34987,Ryan,Meyer,Escondido,CA,US,NULL,2008
88285,42275,Darrell,Degner,Rancho Cucamonga,CA,US,NULL,2010
88288,34370,Rita,Nash,Santee,CA,US,NULL,2008
88289,6462,Jeff,Ray,Tucson,AZ,US,NULL,1992
88291,41501,Kevin,Christie,Escondido,CA,US,NULL,2009
88292,34193,Samuel,Maury-Holmes,Los Angeles,CA,US,NULL,2007
88346,13690,Steve,Bremer,Titusville,FL,US,NULL,1998
88358,43140,Erik,Peterson,North Miami,FL,US,NULL,2010
88360,128597,Clayton,Marshall,Lakeland,FL,US,NULL,2019
88368,38283,Ryan,"O'Rear",Clearwater,FL,US,US,2009
88376,23006,Bob,Warfield,Largo,FL,US,NULL,2003
88378,73556,Donnie,Tarver,Portage,MI,US,NULL,2015
88387,31018,Corey,Valek,Westminster,CO,US,NULL,2006
88388,26341,David,Avery,Deer Creek,MN,US,NULL,2005
88389,24862,Tim,McClary,Modesto,CA,US,NULL,2004
88390,38807,Franklin,Duarte,Penryn,CA,US,NULL,2009
88393,37130,Elec,Pryor,Atwater,CA,US,NULL,2008
88394,37763,Nate,Hambright,Burnt Ranch,CA,US,NULL,2008
88406,31020,Jeff,Baldwin,Pittsboro,NC,US,NULL,2006
88407,17648,Brock,Stimpson,Lewisville,NC,US,NULL,2001
88409,7248,Chris,Tuten,Asheville,NC,US,NULL,1993
88412,31082,David,Gebhardt,Concord,NC,US,NULL,2006
88417,36570,Daniel,Quin,Boone,NC,US,NULL,2008
88419,29343,Josh,Friend,Chapel Hill,NC,US,NULL,2006
88421,29836,Todd,Harrell,Rock Hill,SC,US,NULL,2006
88422,33803,Oren,Giladi,New Paltz,NY,US,NULL,2007
88424,17390,Mike,Norris,Knightdale,NC,US,NULL,2000
88429,33707,Peter,Gebhardt,Harrisburg,NC,US,NULL,2007
88430,29337,Jeff,Braun,Blowing Rock,NC,US,NULL,2006
88439,14175,Kirk,Covington,Rock Hill,SC,US,NULL,1998
88441,44262,Jim,Haynes,North Wilkesboro,NC,US,NULL,2010
88446,41027,Jeffrey,Corum,Chapin,SC,US,US,2009
88451,18020,Marie,Fry,Trumbaursville,PA,US,NULL,2001
88452,22509,Hope,Zelinski,Martinsville,NJ,US,NULL,2003
88453,32226,Miguel,Garces,Milton,DE,US,NULL,2007
88455,37176,Thomas,J. Murray,Eddyville,KY,US,NULL,2008
88458,44443,Anthony,Krzywicki,Erie,PA,US,NULL,2010
88462,44336,Joseph,Geitner,Somerville,NJ,US,NULL,2010
88466,44047,C.J.,Stine,Souderton,PA,US,NULL,2010
88467,29549,Mike,Bass,Burbank,CA,US,NULL,2006
88478,39388,Jason,Back,Vancouver,WA,US,NULL,2009
88481,27792,Christina,Brow,Portland,OR,US,NULL,2005
88494,45946,Jay,Menees,Columbia,SC,US,NULL,2010
88501,32955,Nathan,Ciha,Cedar Rapids,IA,US,NULL,2007
88502,25501,Aaron,Chadwick,Colfax,IA,US,NULL,2004
88505,19536,Andrew,Greco,Solon,IA,US,NULL,2001
88506,25853,Chad,Chadwick,Ottumwa,IA,US,NULL,2004
88507,15971,Matt,Fryguy Frymoyer,Quincy,IL,US,NULL,2000
88508,43277,Greg,Dye,Cedar Rapids,IA,US,NULL,2010
88509,35524,Jason,Kruger,Urbandale,IA,US,NULL,2008
88510,48401,Scott,Ullrick,Oskaloosa,IA,US,NULL,2011
88511,44733,Jamie,Neuwerth,Des Moines,IA,US,NULL,2010
88513,44426,Mitch,Bruss,Fort Dodge,IA,US,NULL,2010
88514,39399,Casey,Coppi,Des Moines,IA,US,NULL,2009
88515,36535,Jarin,Stoker,Newton,IA,US,NULL,2008
88516,37944,Josh,Butcher,Collins,IA,US,NULL,2009
88519,41278,Dale,Johansen,Waukee,IA,US,NULL,2009
88520,46469,Dave,Sime,Alden,MN,US,NULL,2010
88523,18493,Brian,Pait,Louisville,KY,US,US,2001
88526,45589,Justin,Marquess,Louisville,KY,US,NULL,2010
88529,44973,Judge,Blevins,New Albany,IN,US,NULL,2010
88530,25495,Connor,Thompson,Mount Pleasant,SC,US,NULL,2004
88533,46980,Kevin,Lutz,Chattanooga,TN,US,NULL,2011
88537,33913,Mark,Olden,Austin,TX,US,NULL,2007
88540,39386,Zachery,Jansen,Manor,TX,US,NULL,2009
88541,45772,Bret,Embry,Scottsville,KY,US,NULL,2010
88543,52810,Bobby,Domsch,Overland Park,KS,US,NULL,2012
88551,42290,Matt,Love,Golden,CO,US,NULL,2010
88556,45326,Robert,Davis,Fayetteville,AR,US,NULL,2010
88575,39505,Michael,Mohring,State College,PA,US,NULL,2009
88588,42203,Matthew,Behrhorst,Cary,NC,US,NULL,2010
88591,45269,Vladimir,Provornov,Saint Petersburg,,RU,NULL,2010
88592,47551,Aleksandr,Makarov,Nizhniy Novgorod,,RU,NULL,2011
88593,47552,Olesya,Elfimova,Velikiy Novgorod,,RU,NULL,2011
88594,41933,Pranciškus,Gricius,Vilnius,,LT,NULL,2009
88595,6289,Glenn,Schleicher,Austin,TX,US,NULL,1990
88598,18811,Roger,Allen,Austin,TX,US,NULL,2001
88601,46803,John,A. Pustejovsky,Brenham,TX,US,NULL,2011
88602,26460,Laura,Karshis,Live Oak,TX,US,NULL,2005
88603,34487,Kyle,Snyder,San Antonio,TX,US,NULL,2008
88606,34350,Bill,Hardmant,Houston,TX,US,NULL,2008
88617,55519,Bear,Faulkner,Fayetteville,AR,US,NULL,2012
88619,51167,Brett,Rice,Louisville,KY,US,NULL,2012
88621,50444,Brett,Rich,Hoffman Estates,IL,US,NULL,2011
88624,34312,Zach,Doggett,Dripping Springs,TX,US,NULL,2008
88626,19224,Blake,Nicholson,Georgetown,TX,US,NULL,2001
88627,48000,Hadley,Stuart,Austin,TX,US,NULL,2011
88630,24042,Chris,Rogers,Manor,TX,US,NULL,2004
88633,25935,Phillip,Haik,Austin,TX,US,NULL,2004
88634,30967,Chris,Craig,Corp Christi,TX,US,NULL,2006
88637,4863,Gordon,Kelley,Dripping Springs,TX,US,NULL,1989
88640,14681,James,Pellman,Live Oak,TX,US,NULL,1999
88643,50384,Caprice,Johnson,Vancouver,WA,US,NULL,2011
88644,46494,Jeff,Bozigian,San Diego,CA,US,NULL,2010
88645,28200,Christian,Cullen,San Diego,CA,US,NULL,2005
88646,46327,Jesse,Meyers,San Diego,CA,US,NULL,2010
88648,37506,Brandon,Langston,Eureka,CA,US,US,2008
88658,51044,Kenneth,Emerick,San Diego,CA,US,NULL,2011
88661,49464,Shawn,Ludlow,Lakeside,CA,US,NULL,2011
88669,45725,Rick,Davis,Lorton,VA,US,NULL,2010
88672,34898,Evren,Seven,San Jose,CA,US,NULL,2008
88674,5986,Bud,Hearne,Pittsburgh,PA,US,NULL,1990
88676,11036,Bruce,McQueen,Grandview,MO,US,NULL,1994
88677,47816,Seth,Badger,Battle Creek,MI,US,NULL,2011
88684,35417,David,Walters,Morgan,GA,US,NULL,2008
88685,15073,Mike,Griner,Morgan,GA,US,NULL,1999
88689,35509,Donald,Griner,Albany,GA,US,NULL,2008
88694,49491,Leo,Halverson,Pekin,IL,US,NULL,2011
88695,17669,Brian,Lucas,Pekin,IL,US,NULL,2001
88696,32410,Chad,Garlock,Peoria,IL,US,NULL,2007
88697,37490,John,Osborne,Peoria,IL,US,NULL,2008
88699,41038,Ryan,Higgins,Peoria,IL,US,NULL,2009
88700,34746,Curtis,Hake,Bartonville,IL,US,NULL,2008
88701,52696,Perry,Steinsultz,Pekin,IL,US,NULL,2012
88706,48265,Luke,Lippincott,Gibbon,NE,US,US,2011
88708,34431,Dylan,Hill,Pekin,IL,US,NULL,2008
88710,52860,Chester,Kemerling,Kewanee,IL,US,NULL,2012
88722,45919,Evan,Williams,Astoria,NY,US,NULL,2010
88726,42839,Derek,Hall,Vernon,NJ,US,NULL,2010
88736,28153,Michael,Saxmike Laterreur,Belfast,ME,US,NULL,2005
88737,22256,Danno,Merkel,Oswego,IL,US,NULL,2003
88738,49763,Matt,Schluter,Batavia,IL,US,NULL,2011
88739,54913,Michael,Noe,West Chicago,IL,US,NULL,2012
88748,48818,Shane,Mytnik,Bartlett,IL,US,NULL,2011
88756,36803,Brandon,Barker,Greenville,SC,US,NULL,2008
88758,37300,Christine,Barker,Greenville,SC,US,NULL,2008
88764,45983,Joe,Wallace,Lexington,SC,US,NULL,2010
88765,39555,Rob,Worthington,Simpsonville,SC,US,NULL,2009
88772,44230,Joshua,Patten,Huntsville,AL,US,NULL,2010
88773,50512,Charlie,Mathews,Old Hickory,TN,US,NULL,2011
88775,9723,Tyler,Ledbetter,Huntsville,AL,US,NULL,1994
88779,34284,Tommy,Morris,Athens,AL,US,NULL,2008
88780,31150,Billy,Bigfoot Drake,Huntsville,AL,US,NULL,2006
88788,52918,Robin,RoRo Thomas,Hartselle,AL,US,NULL,2012
88792,52986,Brian,Powers,Huntsville,AL,US,NULL,2012
88793,12272,Joe,Jefferson,Huntsville,AL,US,NULL,1997
88797,34581,Katie,Cunningham Mullins,Huntsville,AL,US,NULL,2008
88817,38369,Rick,Rumsey,Birmingham,AL,US,NULL,2009
88826,41792,Robert,Ley,Greenville,SC,US,NULL,2009
88828,25437,Gregg,Durishan,Wauwatosa,WI,US,NULL,2004
88838,46474,Grant,Hatcher,Greenville,NC,US,NULL,2010
88858,16741,Mark,Cannon,Powder Springs,GA,US,NULL,2000
88859,12968,Greg,Grease Campbell,Powder Springs,GA,US,NULL,1997
88864,50831,Tim,Lucas,Barnhart,MO,US,NULL,2011
88866,40753,Brandon,Hawksley,Snowmass Village,CO,US,NULL,2009
88871,12904,Steven,Tumicki,Norwich,CT,US,US,1997
88874,37632,David,Winward,Wilmington,DE,US,NULL,2008
88876,25651,Torin,Morgan,Wilmington,DE,US,NULL,2004
88880,37049,Chris,Thomas,Windsor,CO,US,NULL,2008
88882,33238,Ryan,Foose,Provo,UT,US,NULL,2007
88885,34742,Bill,Coughenour,Madison,AL,US,NULL,2008
88886,17754,Shawn,Aschliman,Centennial,WY,US,NULL,2001
88887,45668,Jennifer,Cable,Wilmington,DE,US,NULL,2010
88891,43032,Eric,Nolden,Newark,DE,US,NULL,2010
88896,38800,Dale,Ryden,Cheyenne,WY,US,NULL,2009
88898,47986,Josh,Guhl,Rochester,MN,US,NULL,2011
88900,40235,Joshua,Charger Quinn,Fort Collins,CO,US,NULL,2009
88903,33496,Dr.,Gary Kloberdanz,Fort Collins,CO,US,NULL,2007
88911,40907,Gary,Harrison,Tulsa,OK,US,NULL,2009
88912,46564,Charles,Williams,Tulsa,OK,US,NULL,2011
88913,9627,Jesse,Sellers,Broken Arrow,OK,US,NULL,1993
88914,27831,Zach,Lund,Broken Arrow,OK,US,NULL,2005
88915,35301,Teresa,Duff,Euless,TX,US,NULL,2008
88917,7511,Joyle,Deering,Tulsa,OK,US,NULL,1993
88920,48038,Nicody,Tucker,Independence,MO,US,NULL,2011
88922,41097,Corbin,Capages,Tulsa,OK,US,NULL,2009
88924,47834,Lee,Joshua,Tulsa,OK,US,NULL,2011
88925,32060,Brian,Kummers,Tulsa,OK,US,NULL,2007
88926,28170,Brandon,Peak,Tulsa,OK,US,NULL,2005
88929,22341,Billy,E. Swanson,Tulsa,OK,US,NULL,2003
88934,50465,Julio,Melendez,Claremore,OK,US,NULL,2011
88935,4838,Brad,Evans,Fairlawn,OH,US,NULL,1989
88936,21865,Terrill,Paske,Oklahoma City,OK,US,NULL,2003
88940,52319,Peter,DuBois,Owasso,OK,US,NULL,2012
88942,21283,Matt,Shipley,Tulsa,OK,US,NULL,2002
88943,49236,Tom,Reese III,Tulsa,OK,US,NULL,2011
88945,50638,Amber,Prosser,Tulsa,OK,US,NULL,2011
88946,42599,Jimmy,Alexander,Emporia,KS,US,US,2010
88947,41536,Joseph,McMeeken,Charlotte,NC,US,NULL,2009
88950,35323,Jason,Robertson,Harlem,GA,US,NULL,2008
88951,54288,Daniel,Exumé,Conley,GA,US,NULL,2012
88953,46687,Michael,Smith,Evans,GA,US,NULL,2011
88954,37597,Derrick,Furr,Plano,TX,US,NULL,2008
88957,14808,John,Cuthbert,Las Vegas,NV,US,NULL,1999
88958,51128,John,Hanahan,Henderson,NV,US,NULL,2012
88959,16082,Duane,Kline,Las Vegas,NV,US,NULL,2000
88960,33500,Rober,Schuler,Las Vegas,NV,US,NULL,2007
88961,15140,Patrick,Kjenstad,Henderson,NV,US,NULL,1999
88962,14554,Dean,Moorman,Las Vegas,NV,US,NULL,1999
88963,51576,Dana,Anderson,Las Vegas,NV,US,NULL,2012
88964,21612,Jeffrey,Dooley,Las Vegas,NV,US,NULL,2002
88965,14718,Jim,Choner,North Las Vegas,NV,US,NULL,1999
88966,22125,Francois,Clement,Quebec,QC,CA,NULL,2003
88967,20886,Dave,Martel,Las Vegas,NV,US,NULL,2002
88968,50688,Justin,Anderson,Las Vegas,NV,US,NULL,2011
88969,51308,Billy,Matthews,Las Vegas,NV,US,NULL,2012
88970,49098,Jason,Barnes,Las Vegas,NV,US,NULL,2011
88971,23588,Jonathan,Canonico,Las Vegas,NV,US,NULL,2003
88972,50541,Jesse,Hynie,North Augusta,SC,US,US,2011
88974,51039,James,Willson,Las Vegas,NV,US,NULL,2011
88975,40789,Cameron,Baker,Las Vegas,NV,US,US,2009
88977,22324,Arek,Whitmyer,Las Vegas,NV,US,NULL,2003
88979,51559,Tamara,Anderson,Las Vegas,NV,US,NULL,2012
88983,29567,Jason,Reding,Red Wing,MN,US,NULL,2006
88986,32860,Brady,Laue,Sioux Falls,SD,US,NULL,2007
88988,40476,Les,McLarty,Sioux Falls,SD,US,NULL,2009
88991,46817,Heather,Avery,Sioux Falls,SD,US,NULL,2011
88992,9250,Joseph,Schmidlin,Rochester,NY,US,NULL,1994
88994,14037,John,Adam,Lockport,NY,US,NULL,1993
88995,7381,Kirk,Smith,Rochester,NY,US,NULL,1993
88997,48157,Michael,Neufeglise,Rochester,NY,US,NULL,2011
89001,38700,Ed,Bower,Holley,NY,US,NULL,2009
89003,48877,Daniel,Stetzel,Rochester,NY,US,NULL,2011
89004,43446,Dean,Johnson,Churchville,NY,US,NULL,2010
89015,13747,Bryon,LaChance,Rochester,NY,US,NULL,1998
89022,24176,Stephen,McFarland,Missouri City,TX,US,NULL,2004
89023,36702,Cory,Cardenas,League City,TX,US,NULL,2008
89024,22485,Chuck,Davis,Kemah,TX,US,NULL,2003
89025,34281,Randall,Peter,Pearland,TX,US,NULL,2008
89026,52512,Dennis,Woodward,Houston,TX,US,NULL,2012
89027,31520,Billy,Gilbert,League City,TX,US,NULL,2006
89028,34363,Patrick,Brogdon,Houston,TX,US,NULL,2008
89029,32526,Ryan,Gatten,Pearland,TX,US,NULL,2007
89030,35977,Rick,Hopper,Cypress,TX,US,NULL,2008
89031,47542,Jason,Quinn,Pasadena,TX,US,NULL,2011
89032,53229,David,Jackson,Worcester,MA,US,NULL,2012
89034,41177,Bryon,Harris,Bethel,ME,US,NULL,2009
89036,47338,Christopher,Barden,Hampden,MA,US,NULL,2011
89038,51791,Tim,Carter,Sutton,MA,US,NULL,2012
89039,39414,Omar,Williams,Shreveport,LA,US,NULL,2009
89041,15996,Bennett,Prestridge,Lexington,KY,US,NULL,2000
89042,38187,DJ,Foshee,Shreveport,LA,US,NULL,2009
89043,34554,Philip,Pedro,Shreveport,LA,US,NULL,2008
89048,46256,Dan,Osysko,Manhattan,IL,US,NULL,2010
89050,50388,James,LoPresti,Channahon,IL,US,NULL,2011
89052,43331,John,Marren,Elwood,IL,US,NULL,2010
89053,39740,Thor,Batchelor,Homer Glen,IL,US,NULL,2009
89058,48191,Timothy,Guajardo,Homewood,IL,US,NULL,2011
89059,17399,Frank,Grimes,Morris,IL,US,NULL,2000
89060,36796,Jason,Riley,Jacksonville,FL,US,NULL,2008
89064,47028,John,Chowske,Hamburg,NY,US,NULL,2011
89067,47354,Donald,Bonesteel,Albany,NY,US,NULL,2011
89072,53554,Mark,Stryker,Schenectady,NY,US,NULL,2012
89074,35249,Brad,Smith,Winston Salem,NC,US,NULL,2008
89079,18756,Paul,Strickland,Greensboro,NC,US,NULL,2001
89080,27745,Andrew,Coggin,Greensboro,NC,US,NULL,2005
89086,24617,Brian,Jones,High Point,NC,US,NULL,2004
89088,35256,Phil,Harrison,High Point,NC,US,NULL,2008
89093,52680,Berkley,Womack,High Point,NC,US,NULL,2012
89095,52718,Michael,Crowe,Winston Salem,NC,US,NULL,2012
89096,46195,Landen,Lamberth,Hendersonvlle,TN,US,NULL,2010
89099,4425,Chris,Anderson,State College,PA,US,NULL,1989
89103,40308,Meagan,Kennedy,Sophia,NC,US,NULL,2009
89105,45210,Brian,Behrhorst,Raleigh,NC,US,NULL,2010
89107,25554,Jamie,Brentlinger,Wilmington,DE,US,NULL,2004
89110,50500,Kerry,Wilson,Townsend,DE,US,NULL,2011
89112,36084,Keith,Miller,Newark,DE,US,NULL,2008
89113,17711,D.,Edward Newton,Carneys Point,NJ,US,NULL,2001
89116,48771,Chris,Robertson,Wilmington,DE,US,NULL,2011
89118,53132,Jennifer,Tozer,Wilmington,DE,US,NULL,2012
89121,17712,Patrick,Newton,Cockeysville,MD,US,NULL,2001
89123,37897,Jordan,Toma,Omaha,NE,US,NULL,2008
89127,43823,Dean,Redinbaugh,Omaha,NE,US,NULL,2010
89133,23752,Mike,Moore,Chesterton,IN,US,NULL,2003
89137,47938,Ryan,Zakutansky,Hobart,IN,US,NULL,2011
89138,27337,Brett,Lakin,Valparaiso,IN,US,NULL,2005
89141,1986,Art,Heilmann,Laporte,IN,US,NULL,1998
89145,38840,Cory,Adams,Nacogdoches,TX,US,NULL,2009
89147,25030,Ryan,Middlebrook,Nacogdoches,TX,US,NULL,2004
89151,37411,Lucas,Collier,Cushing,TX,US,NULL,2008
89153,43022,Brady,Condit,Nacogdoches,TX,US,NULL,2010
89157,38841,Jennifer,Adams,Nacogdoches,TX,US,NULL,2009
89158,34932,Grayson,Middlebrook,Nacogdoches,TX,US,NULL,2008
89162,24671,Rick,Korab,Huntsville,AL,US,NULL,2004
89163,42387,Daniel,Beaver,Madison,AL,US,NULL,2010
89165,41072,Cameron,Patrick,Thompsons Stn,TN,US,NULL,2009
89167,54574,Chad,Farneth,Nolensville,TN,US,NULL,2012
89168,52806,Jamie,Fuller,Pleasant View,TN,US,NULL,2012
89170,54565,Jay,Watson,Nolensville,TN,US,NULL,2012
89173,45417,Ryan,Pittman,Franklin,TN,US,NULL,2010
89176,45686,Daniel,Allgeier,Louisville,KY,US,NULL,2010
89178,42798,Shawn,McGee,Greenville,IN,US,NULL,2010
89186,37477,John,Allgeier,Louisville,KY,US,NULL,2008
89193,45601,Jim,Reynolds,Norman,OK,US,NULL,2010
89196,37569,Brady,Barnett,Louisville,KY,US,NULL,2008
89199,24744,Katelyn,Simpson,Bowling Green,KY,US,NULL,2004
89201,29526,Kurt,Poole,Bethel Park,PA,US,NULL,2006
89205,6276,Scott,McIntyre,Pittsburgh,PA,US,NULL,1990
89209,41436,Thomas,Migchelbrink,Canonsburg,PA,US,NULL,2009
89217,50488,Jay,Hoffert Jr,Fruita,CO,US,NULL,2011
89219,6277,Birdie,Bob Pollak,Pittsburgh,PA,US,NULL,1990
89240,45647,Daniel,Lindenmuth,Newark,DE,US,NULL,2010
89243,42280,Rozalyn,Crandall,Camp Hill,PA,US,NULL,2010
89245,31264,Jerry,DiVietri,Lansing,MI,US,NULL,2006
89254,30906,Sean,Davis,Kalamazoo,MI,US,NULL,2006
89256,53468,Brandon,Schafer,Portland,MI,US,NULL,2012
89268,30523,Adam,Chapman,Piney Flats,TN,US,NULL,2006
89269,19258,Tony,Losh,Johnson City,TN,US,NULL,2001
89270,26687,Matt,DeLung,Manchester,TN,US,NULL,2005
89272,51664,Ron,Peters,Johnson City,TN,US,NULL,2012
89273,39500,Pat,Leonard,Bristol,TN,US,NULL,2009
89280,52314,Amy,Canter,Bristol,TN,US,NULL,2012
89285,45783,Daniel,Franklin,Longmont,CO,US,NULL,2010
89290,48722,Jacob,Peterson,Colorado Springs,CO,US,NULL,2011
89291,36820,Jay,Gibby Gibbs,Thornton,CO,US,NULL,2008
89294,51819,Dave,Suger,Arvada,CO,US,NULL,2012
89296,52405,Ben,Ray,Lakewood,CO,US,NULL,2012
89301,37654,Nick,Usher,Commerce City,CO,US,NULL,2008
89302,52076,Lane,Brewer,Aurora,CO,US,US,2012
89310,51898,Alex,Liebman,Berthoud,CO,US,NULL,2012
89312,36850,Richard,Pelberg,Springfield,PA,US,NULL,2008
89315,30540,Ron,Cole,Crescent City,CA,US,NULL,2006
